TransactionID,CustomerID,CustomerName,ProductID,ProductName,ProductCategory,PurchaseQuantity,PurchasePrice,PurchaseDate,Country
915,903,Heidi Baldwin,239,Microwave,Home Appliances,2,588.15,2023-07-04,Oman
916,720,Patrick Lindsey,206,Blender,Home Appliances,3,471.67,2024-03-20,United States Virgin Islands
917,907,Dawn Cruz,281,Smartphone,Electronics,2,929.34,2024-03-24,Guyana
918,931,Kimberly Young,256,Smart Bulb,Electronics,3,495.65,2023-11-23,Algeria
919,502,Tabitha Turner,296,Refrigerator,Home Appliances,3,530.14,2023-09-25,French Southern Territories
920,315,Caitlin Gonzales,240,Router,Electronics,1,788.4,2024-06-01,Sudan
921,885,Rachel Hill,210,Printer,Electronics,5,541.67,2024-05-10,Slovakia (Slovak Republic)
922,603,Jason Randall,291,Camera,Electronics,2,884.56,2023-12-07,Turkey
923,939,Christopher Green,208,Toaster,Home Appliances,3,300.64,2023-11-09,Italy
924,716,Kimberly Murphy,288,Heater,Home Appliances,1,123.57,2023-07-06,Serbia
925,153,Catherine Ramos,282,Air Conditioner,Home Appliances,2,905.45,2023-08-17,Afghanistan
926,510,Eric Johnston,214,Smartphone,Electronics,3,387.56,2023-08-26,Egypt
927,628,Patricia Banks,216,Printer,Electronics,3,544.83,2024-05-19,Nauru
928,802,Todd Hayes,294,Blender,Home Appliances,5,823.89,2023-08-16,Eritrea
929,277,Samantha Marsh,225,Heater,Home Appliances,5,451.1,2023-07-28,Israel
930,476,Shawn Duffy,273,Smartwatch,Electronics,2,327.11,2023-09-21,Angola
931,123,Maria Sims,211,Laptop,Electronics,2,971.91,2023-12-22,Congo
932,368,Caroline Morales,254,Laptop,Electronics,2,673.63,2024-02-14,Eritrea
933,252,Jacob Valentine,215,Printer,Electronics,1,213.52,2023-07-01,Saint Barthelemy
934,638,Thomas Chavez,286,Refrigerator,Home Appliances,2,33.52,2024-01-03,British Indian Ocean Territory (Chagos Archipelago)
935,329,Cheryl Atkins,234,Blender,Home Appliances,1,82.52,2023-10-15,San Marino
936,606,Jeffrey Clark,227,Smartwatch,Electronics,5,79.74,2024-05-11,Finland
937,844,Jennifer Ortiz,218,Smartwatch,Electronics,4,394.15,2023-07-07,French Guiana
938,368,Jerry Wright,274,Coffee Maker,Home Appliances,3,26.72,2024-03-17,Oman
939,569,John Savage,288,Router,Electronics,1,645.01,2023-11-27,Poland
940,317,Michelle Fitzgerald,232,Smart Bulb,Electronics,1,703.87,2023-07-24,Bhutan
941,670,Gary Young,245,Camera,Electronics,5,115.07,2024-02-16,Wallis and Futuna
942,786,Linda Goodman,205,Electric Kettle,Home Appliances,1,288.7,2023-06-28,El Salvador
943,616,Elizabeth Foster,247,Coffee Maker,Home Appliances,4,823.9,2023-08-16,Uganda
944,672,Christopher Jackson,263,Tablet,Electronics,2,538.13,2024-06-21,Guadeloupe
945,998,Brandon Page,255,Printer,Electronics,5,302.03,2023-08-20,Eritrea
946,219,William Porter,235,Smartwatch,Electronics,3,957.82,2024-04-11,Guyana
947,540,Shawn Austin,297,Router,Electronics,5,149.96,2024-06-19,Estonia
948,629,Steven Stewart,262,Smartphone,Electronics,5,600.69,2024-04-17,Zambia
949,254,Tammy Fields,256,Smartwatch,Electronics,2,750.81,2023-07-16,Comoros
950,252,Clifford Harrison,220,Vacuum Cleaner,Home Appliances,4,906.57,2024-03-26,Lao People's Democratic Republic
951,546,Steven Simpson,256,Headphones,Electronics,2,228.58,2023-11-11,Russian Federation
952,674,Mr. Ryan Camacho,215,Vacuum Cleaner,Home Appliances,1,189.54,2023-11-08,Bermuda
953,308,Catherine Jackson,265,Router,Electronics,4,648.23,2024-05-10,Faroe Islands
954,676,Laurie Silva,200,Smartwatch,Electronics,1,258.18,2024-01-16,Seychelles
955,684,Thomas Sanchez,263,Smart Bulb,Electronics,4,952.02,2024-03-14,Bhutan
956,436,Michael Becker,250,Microwave,Home Appliances,2,109.04,2023-11-18,Namibia
957,208,Brittany Miller,290,Television,Electronics,3,491.0,2024-03-08,Lesotho
958,564,Debra Barrett,242,Electric Kettle,Home Appliances,3,696.52,2023-07-13,Palau
959,737,Erika Dennis,293,Smart Bulb,Electronics,5,370.85,2024-06-12,South Georgia and the South Sandwich Islands
960,682,Scott Solis,236,Coffee Maker,Home Appliances,2,14.78,2023-10-29,South Georgia and the South Sandwich Islands
961,156,Kimberly Guzman,211,Television,Electronics,4,283.91,2023-11-27,Equatorial Guinea
962,282,Randy Ross,202,Microwave,Home Appliances,3,879.11,2024-05-22,Cote d'Ivoire
963,266,James Holland,283,Air Conditioner,Home Appliances,3,777.02,2023-08-24,British Indian Ocean Territory (Chagos Archipelago)
964,405,Jeffrey Drake MD,287,Heater,Home Appliances,1,184.01,2024-02-15,Bulgaria
965,467,Sandra Hunt,262,Smartwatch,Electronics,2,892.38,2023-12-15,Turks and Caicos Islands
966,497,Justin Henderson,296,Smartwatch,Electronics,1,730.15,2023-12-07,Sudan
967,477,Jessica Simmons,205,Router,Electronics,1,814.52,2024-01-11,Guam
968,574,Maria Reeves,263,Electric Kettle,Home Appliances,2,907.24,2024-01-16,Niue
969,762,Donna Kim,261,Heater,Home Appliances,5,477.38,2023-10-20,Canada
970,230,Elizabeth Wright,254,Camera,Electronics,4,231.07,2023-10-18,Mongolia
971,148,Sylvia Palmer,265,Microwave,Home Appliances,4,506.11,2023-12-08,Isle of Man
972,196,Nathan Hess,245,Printer,Electronics,3,507.15,2023-10-02,Mozambique
973,183,Alexis Yang,259,Smart Bulb,Electronics,2,759.63,2023-09-03,Solomon Islands
974,286,Amber Butler,290,Tablet,Electronics,2,187.35,2023-10-19,Germany
975,701,Nicole Cole,233,Tablet,Electronics,3,50.02,2023-11-05,Uruguay
976,992,Christine Miller,277,Vacuum Cleaner,Home Appliances,1,271.71,2023-10-04,Tunisia
977,789,Joseph Smith,214,Smartphone,Electronics,2,522.71,2023-07-01,Chile
978,771,Michael Melton,295,Coffee Maker,Home Appliances,4,918.72,2024-02-14,Saint Kitts and Nevis
979,598,Robert Jensen,288,Smartphone,Electronics,3,112.19,2024-03-13,Portugal
980,791,Eric Martinez,201,Washing Machine,Home Appliances,5,548.91,2023-09-08,Bouvet Island (Bouvetoya)
981,935,Wesley Trevino,226,Printer,Electronics,4,371.64,2023-12-29,Pakistan
982,248,Jessica Garrett,268,Router,Electronics,3,382.57,2023-09-08,Benin
983,408,Brittany Henderson,214,Router,Electronics,4,359.37,2023-08-29,United Kingdom
984,256,Jill Washington,202,Air Conditioner,Home Appliances,4,888.3,2024-05-24,Korea
985,699,Edward Gallegos,250,Router,Electronics,2,445.5,2023-07-15,Grenada
986,108,Ryan Reynolds,253,Laptop,Electronics,5,647.04,2024-05-20,Lithuania
987,854,Monique Duarte,204,Headphones,Electronics,2,165.78,2024-01-01,Iran
988,597,Misty Mcconnell,262,Television,Electronics,4,813.06,2023-09-24,Rwanda
989,162,Jennifer Stewart,208,Tablet,Electronics,4,484.23,2023-10-08,Uganda
990,763,John Simpson,282,Printer,Electronics,1,251.23,2023-11-07,Kiribati
991,814,Christopher Barber,260,Smart Bulb,Electronics,5,169.52,2023-11-06,Kazakhstan
992,337,Laurie Cohen,277,Smart Bulb,Electronics,2,65.35,2024-05-22,Tajikistan
993,832,Bonnie Carter,291,Microwave,Home Appliances,5,958.66,2023-11-24,Israel
994,953,Marissa Ward,260,Smartwatch,Electronics,1,224.43,2024-05-01,Tanzania
995,265,Diane Curry,285,Air Conditioner,Home Appliances,2,227.17,2023-12-30,Bulgaria
996,277,Larry Garcia,253,Electric Kettle,Home Appliances,2,796.67,2024-01-03,Gabon
997,340,Anthony Smith,233,Smart Bulb,Electronics,5,271.88,2023-11-11,Philippines
998,262,Scott Gordon,208,Air Conditioner,Home Appliances,5,594.69,2023-11-04,Jersey
999,216,Barbara Walker,233,Printer,Electronics,4,140.89,2023-11-05,Slovenia
1000,463,Patricia Hawkins,219,Television,Electronics,5,861.0,2024-05-22,Portugal
